variable,value,pop,logged_iso2,mean_w,se_w,count,question_n,question_text
ind_oth,"Professional, scientific, and technical services",smb business leaders,VN,.19222327,.075825684,5,48,In which economic sub-sector does this business operate?
ind_oth,Real estate activities,smb business leaders,VN,.13250434,.065240376,6,48,In which economic sub-sector does this business operate?
ind_oth,"Administrative and support services (e.g. rental and leasing, travel agencies, human resources, security)",smb business leaders,ZA,,,,,In which economic sub-sector does this business operate?
ind_oth,"Arts, entertainment, and recreation",smb business leaders,ZA,1,0,1,1,In which economic sub-sector does this business operate?
ind_oth,Education,smb business leaders,ZA,,,,,In which economic sub-sector does this business operate?
ind_oth,Financial and insurance activities,smb business leaders,ZA,,,,,In which economic sub-sector does this business operate?
ind_oth,Human health and social work activities,smb business leaders,ZA,,,,,In which economic sub-sector does this business operate?
ind_oth,Other,smb business leaders,ZA,,,,,In which economic sub-sector does this business operate?
ind_oth,"Personal services (e.g. repair of household goods, washing of textiles, hairdressing)",smb business leaders,ZA,,,,,In which economic sub-sector does this business operate?
ind_oth,"Professional, scientific, and technical services",smb business leaders,ZA,,,,,In which economic sub-sector does this business operate?
ind_oth,Real estate activities,smb business leaders,ZA,,,,,In which economic sub-sector does this business operate?
ind_oth,"Administrative and support services (e.g. rental and leasing, travel agencies, human resources, security)",smb business leaders,ZM,.016705979,.011784666,2,166,In which economic sub-sector does this business operate?
ind_oth,"Arts, entertainment, and recreation",smb business leaders,ZM,.31272069,.042626981,53,166,In which economic sub-sector does this business operate?
ind_oth,Education,smb business leaders,ZM,.091183074,.026468841,15,166,In which economic sub-sector does this business operate?
ind_oth,Financial and insurance activities,smb business leaders,ZM,.033342402,.016507238,9,166,In which economic sub-sector does this business operate?
ind_oth,Human health and social work activities,smb business leaders,ZM,.029934164,.01566837,7,166,In which economic sub-sector does this business operate?
ind_oth,Other,smb business leaders,ZM,.25145644,.039891426,38,166,In which economic sub-sector does this business operate?
ind_oth,"Personal services (e.g. repair of household goods, washing of textiles, hairdressing)",smb business leaders,ZM,.19670166,.036549553,30,166,In which economic sub-sector does this business operate?
ind_oth,"Professional, scientific, and technical services",smb business leaders,ZM,.011276254,.0097086653,3,166,In which economic sub-sector does this business operate?
ind_oth,Real estate activities,smb business leaders,ZM,.05667932,.021260899,9,166,In which economic sub-sector does this business operate?
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,AE,.049631067,.031190781,4,76,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,AE,.95036894,.031190779,72,76,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,AL,.09552668,.040599026,7,123,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,AL,.90447336,.040599015,116,123,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,AO,.12785833,.067366198,6,33,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,AO,.87214166,.067366205,27,33,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,AR,.058997132,.036290541,5,77,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,AR,.94100285,.036290549,72,77,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,AT,.083792642,.027627775,18,216,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,AT,.91620737,.027627774,198,216,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,AU,.080709189,.023279976,17,237,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,AU,.91929078,.02327998,220,237,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,AZ,.083316654,.044348035,10,88,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,AZ,.91668332,.044348039,78,88,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,BA,.090160348,.036482263,10,101,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,BA,.90983963,.036482267,91,101,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,BD,.18937509,.15638748,3,14,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,BD,.8106249,.15638748,11,14,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,BE,.081067383,.026375405,14,164,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,BE,.91893262,.026375405,150,164,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,BF,.16534609,.043428827,16,96,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,BF,.83465397,.043428823,80,96,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,BG,.086171769,.028402526,10,140,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,BG,.91382825,.028402524,130,140,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,BJ,.14237587,.056074359,9,82,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,BJ,.85762411,.056074359,73,82,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,BO,.080122367,.027366236,11,121,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,BO,.91987765,.027366234,110,121,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,BR,.056492135,.026941869,11,171,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,BR,.94350785,.026941873,160,171,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,CA,.051184263,.017043311,18,270,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,CA,.9488157,.017043317,252,270,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,CH,.07670173,.030066689,17,145,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,CH,.9232983,.030066684,128,145,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,CI,.14055017,.044883609,13,89,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,CI,.85944986,.044883601,76,89,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,CL,.10607199,.033157252,13,140,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,CL,.89392805,.033157244,127,140,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,CM,.13476554,.056881249,10,62,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,CM,.86523443,.056881253,52,62,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,CO,.094143018,.052363999,4,47,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,CO,.90585703,.052363988,43,47,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,CR,.080857754,.027163325,11,162,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,CR,.91914225,.027163325,151,162,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,CY,.11615074,.035655547,14,124,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,CY,.8838492,.035655554,110,124,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,CZ,.05863006,.022513753,10,160,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,CZ,.94136995,.022513749,150,160,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,DE,.11887453,.031747911,25,202,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,DE,.88112545,.031747915,177,202,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,DK,.020419635,.015024126,4,133,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,DK,.97958034,.015024134,129,133,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,DO,.054164063,.036855474,9,76,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,DO,.94583601,.036855452,67,76,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,DZ,.18165959,.11186924,3,13,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,DZ,.81834036,.11186925,10,13,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,EC,.088540331,.04119274,8,83,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,EC,.91145962,.041192748,75,83,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,EG,.085135825,.067058727,3,25,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,EG,.91486412,.067058749,22,25,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,ES,.059942164,.02565071,16,191,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,ES,.94005781,.025650714,175,191,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,ET,.27025306,.055034429,24,90,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,ET,.72974694,.055034429,66,90,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,FI,.050732188,.01832208,13,224,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,FI,.9492678,.01832208,211,224,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,FR,.048688039,.01919198,13,197,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,FR,.95131195,.019191984,184,197,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,GB,.051038116,.018660938,13,239,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,GB,.94896185,.018660944,226,239,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,GH,.11847171,.032917947,23,146,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,GH,.88152832,.032917943,123,146,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,GN,.15145148,.034609478,20,127,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,GN,.84854853,.034609474,107,127,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,GR,.11251757,.026868155,18,181,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,GR,.8874824,.026868159,163,181,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,GT,.074746288,.035138883,7,82,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,GT,.92525369,.035138886,75,82,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,HK,.07630834,.054328881,13,97,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,HK,.92369169,.05432887,84,97,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,HN,.094871528,.033878759,9,97,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,HN,.90512854,.033878747,88,97,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,HR,.059249561,.025220796,6,118,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,HR,.94075042,.0252208,112,118,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,HU,.070711151,.020650648,12,202,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,HU,.92928886,.020650646,190,202,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,ID,.13486482,.033024546,30,218,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,ID,.86513519,.033024542,188,218,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,IE,.10021175,.037400108,13,136,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,IE,.8997882,.037400115,123,136,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,IL,.0085696662,.009439094,2,169,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,IL,.99143034,.0094390893,167,169,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,IN,.12045665,.04382614,13,94,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,IN,.8795433,.043826144,81,94,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,IQ,.074307561,.05670945,6,44,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,IQ,.92569244,.05670945,38,44,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,IT,.097403154,.035844889,15,121,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,IT,.90259683,.035844889,106,121,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,JO,.09994965,.044643655,10,79,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,JO,.90005034,.044643659,69,79,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,JP,.046901837,.018725909,27,379,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,JP,.95309824,.018725896,352,379,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,KE,.050152369,.032667622,6,67,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,KE,.94984764,.032667618,61,67,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,KH,.19561298,.09111248,7,73,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,KH,.80438703,.09111248,66,73,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,KR,.20165789,.071701139,23,173,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,KR,.79834211,.071701139,150,173,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,KW,.15074554,.061398864,9,62,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,KW,.84925443,.061398871,53,62,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,LA,.075674862,.033298414,7,84,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,LA,.92432517,.03329841,77,84,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,LB,.05435707,.032874994,9,102,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,LB,.94564295,.032874987,93,102,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,LK,.19716558,.054580472,18,98,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,LK,.80283439,.054580472,80,98,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,LT,.060869824,.030145202,7,91,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,LT,.93913013,.030145213,84,91,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,LY,.085485421,.040623207,7,61,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,LY,.9145146,.040623199,54,61,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,MA,.047333822,.058178701,1,18,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,MA,.95266622,.058178674,17,18,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,MK,.033878781,.021108532,5,115,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,MK,.96612114,.021108557,110,115,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,ML,.16387366,.033784639,25,168,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,ML,.83612639,.033784635,143,168,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,MM,.1463358,.061031222,8,63,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,MM,.85366428,.061031211,55,63,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,MW,.16425046,.043113992,19,114,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,MW,.83574957,.043113988,95,114,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,MX,.16569661,.045575134,16,95,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,MX,.83430344,.045575131,79,95,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,MY,.19175473,.039530721,39,200,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,MY,.80824524,.039530724,161,200,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,MZ,.12967128,.043714475,10,93,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,MZ,.87032866,.043714482,83,93,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,NG,.14964756,.045039307,21,100,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,NG,.85035241,.045039311,79,100,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,NI,.045324799,.022832938,6,104,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,NI,.95467526,.022832925,98,104,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,NL,.048439041,.019756934,13,220,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,NL,.95156097,.019756932,207,220,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Checked: Employee concerns about working hours,smb business leaders,NO,.047355134,.022427594,7,134,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
emp_chl_concern_working_hours,Unchecked: Employee concerns about working hours,smb business leaders,NO,.95264482,.022427604,127,134,What are the main reasons your business faces difficulty retaining and recruiting employees? (Select all that apply)
